grd_edit,Warranty_edit,Power_edit,Sl. No.,Make,Model,Variant,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Engine_Location,Fuel_System,Fuel_Tank_Capacity_litre,Fuel_Type,Height_mm,Length_mm,Width_mm,Body_Type,Doors,City_Mileage_km_litre,Highway_Mileage_km_litre,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space_litre,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range,Safety_Count,count_yes
205.0,8,129.0,626,Tata,Nexon Ev,Xz Plus Lux,,,,FWD (Front Wheel Drive),In-line,"Front, Longitudinal",Injection,,Electric,1607,3994,1811,SUV,5.0,,,,,,,205 mm,Ventilated Disc,Solid Disc,Independent MacPherson Dual path Strut with coil spring,Torsion beam with hydraulic shock absorbers,,,R16,R16,Electric Power,All Windows,,Smart Key,129PS,245Nm,Digital,Digital,Analog,Yes,5.0,Fabric,Automatic,2498 mm,,Yes,Yes,USB & Aux-in,Yes,,8 yrs/1.6L kmBattery Warranty,Yes,With Remote,,Yes,Yes,Yes,"Digital, Analog",Front,Yes,Yes,Yes,,Yes,With Remote,Digital,Manual,Digital,Yes,,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,,,Yes,"Normal, Sport",Yes,Yes,,,Yes,,,Yes,Yes,,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,Rake,,,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,,Yes,,Yes,,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,"30.2 kWh* Advanced Li-ion polymer, liquid cooled battery pack with IP67 certification",300 km/full charge,11,42
,0,152.0,627,Hyundai,Elantra,S,1999.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Transverse",Injection,50.0,Petrol,1465,4620,1800,Sedan,4.0,13.1,14.6,14.6 km/litre,,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,,,205/60R16,205/60R16,Electric Power,All Windows,,Remote,152PS@6200rpm,196Nm@4000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2700 mm,205/60R16,,Yes,CD Player with USB & Aux-in,Yes,,,Yes,Internal,,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,Yes,Normal,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,,6.0,,"Reach, Rake",,Rear sensors,,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,,,Yes,,,Yes,,,,,,10,35
,0,152.0,628,Hyundai,Elantra,Sx,1999.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Transverse",Injection,50.0,Petrol,1465,4620,1800,Sedan,4.0,13.1,14.6,14.6 km/litre,,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,,,205/60R16,205/60R16,Electric Power,All Windows,,Remote,152PS@6200rpm,196Nm@4000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2700 mm,205/60R16,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,Yes,Normal,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Front Row,,"Driver curtain airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,"Rear sensors, Rear sensors with camera",Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,13,48
,0,152.0,629,Hyundai,Elantra,Sx At,1999.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Transverse",Injection,50.0,Petrol,1465,4620,1800,Sedan,4.0,13.1,14.6,14.6 km/litre,,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,,,205/60R16,205/60R16,Electric Power,All Windows,,Remote,152PS@6200rpm,196Nm@4000rpm,Digital,Analog,Analog,Yes,5.0,Fabric,AMT,2700 mm,205/60R16,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,Yes,"Normal, Sport",Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,13,48
,0,152.0,630,Hyundai,Elantra,Sx(O) At,1999.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Transverse",Injection,50.0,Petrol,1465,4620,1800,Sedan,4.0,13.1,14.6,14.6 km/litre,,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,,,205/60R16,205/60R16,Electric Power,All Windows,,Smart Key,152PS@6200rpm,196Nm@4000rpm,Digital,"Analog, Digital",Analog,Yes,5.0,Leather,AMT,2700 mm,205/60R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,Yes,"Normal, Sport",Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,14,50
,0,185.0,631,Hyundai,Tucson,2Wd Mt Diesel,1995.0,4.0,4.0,4WD,In-line,"Front, Longitudinal",Injection,62.0,Diesel,1660,4475,1850,SUV,5.0,16.38,18.42,18.42 km/litre,,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,1540 mm,1540 mm,225 / 60 R17,225 / 60 R17,Electric Power,All Windows,,,185PS@4000rpm,400NM@1750rpm,Yes,Analog,Analog,Yes,5.0,Fabric,Manual,2670 mm,225/55 R17,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,Yes,Yes,Digital,Front & Rear,Yes,,Yes,,Yes,Internal,Analog,Manual,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,"Rake, Reach",,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,Cup Holders,Yes,,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,9,37
,0,155.0,632,Hyundai,Tucson,2Wd Mt Petrol,1999.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Longitudinal",Injection,62.0,Petrol,1660,4475,1850,SUV,5.0,13.3,13.03,13.03 km/litre,,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,1540 mm,1540 mm,225 / 60 R17,225 / 60 R17,Electric Power,All Windows,,,155PS@6200rpm,192NM@4000rpm,Yes,Analog,Analog,Yes,5.0,Fabric,Manual,2670 mm,225 / 60 R17,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,Yes,Yes,Digital,Front & Rear,Yes,,Yes,,Yes,Internal,Analog,Manual,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,,"Rake, Reach",,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,Cup Holders,Yes,,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,9,37
,0,185.0,633,Hyundai,Tucson,2Wd At Gl Diesel,1995.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Longitudinal",Injection,62.0,Diesel,1660,4475,1850,SUV,5.0,16.38,16.38,16.38 km/litre,,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,1540 mm,1540 mm,225/55 R18,225/55 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,185PS@4000rpm,400NM@1750rpm,Yes,Analog,Analog,Yes,5.0,Leather,Automatic,2670 mm,225/55 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,Yes,Yes,Digital,Front & Rear,Yes,,Yes,,Yes,Internal,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Curtain airbags, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Yes,Yes,,Electric Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,9,40
,0,155.0,634,Hyundai,Tucson,2Wd At Gl Petrol,1999.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Longitudinal",Injection,62.0,Petrol,1660,4475,1850,SUV,5.0,13.3,12.95,12.95 km/litre,,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,1540 mm,1540 mm,225/55 R18,225/55 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,155PS@6200rpm,192NM@4000rpm,Yes,Analog,Analog,Yes,5.0,Leather,Automatic,2670 mm,225/55 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,Yes,Yes,Digital,Front & Rear,Yes,,Yes,,Yes,Internal,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Electric Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,9,40
,0,185.0,635,Hyundai,Tucson,4Wd At Gls Diesel,1995.0,4.0,4.0,4WD,In-line,"Front, Longitudinal",Injection,62.0,Diesel,1660,4475,1850,SUV,5.0,16.38,16.38,16.38 km/litre,,,5,,Ventilated Disc,Ventilated Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,1540 mm,1540 mm,225/55 R18,225/55 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,185PS@4000rpm,400NM@1750rpm,Yes,Analog,Analog,Yes,5.0,Leather,Automatic,2670 mm,225/55 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front & Rear,Yes,,Yes,,Yes,Internal,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Yes,Yes,Yes,Electric Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,10,43
,0,155.0,636,Hyundai,Tucson,2Wd At Gls Petrol,1999.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Longitudinal",Injection,62.0,Petrol,1660,4475,1850,SUV,5.0,13.3,12.95,12.95 km/litre,,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,1540 mm,1540 mm,225/55 R18,225/55 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,155PS@6200rpm,192NM@4000rpm,Yes,Analog,Analog,Yes,5.0,Leather,Automatic,2670 mm,225/55 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,Yes,Yes,Digital,Front & Rear,Yes,,Yes,,Yes,Internal,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,,"Front passenger side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Electric Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,9,40
,0,155.0,637,Hyundai,Tucson,2Wd At Gl(O) Petrol,1999.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Longitudinal",Injection,62.0,Petrol,1660,4475,1850,SUV,5.0,13.3,12.95,12.95 km/litre,,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,1540 mm,1540 mm,225/55 R18,225/55 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,155PS@6200rpm,192NM@4000rpm,Yes,Analog,Analog,Yes,5.0,Leather,Automatic,2670 mm,225/55 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,Yes,Yes,Digital,Front & Rear,Yes,,Yes,,Yes,Internal,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,,"Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Electric Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,9,40
,0,185.0,638,Hyundai,Tucson,2Wd At Gl(O) Diesel,1995.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Longitudinal",Injection,62.0,Diesel,1660,4475,1850,SUV,5.0,16.38,16.38,16.38 km/litre,,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,1540 mm,1540 mm,225/55 R18,225/55 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,185PS@4000rpm,400NM@1750rpm,Yes,Analog,Analog,Yes,5.0,Leather,Automatic,2670 mm,225/55 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,Yes,Yes,Digital,Front & Rear,Yes,,Yes,,Yes,Internal,Analog,Automatic,Analog,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Front passenger side airbag, Curtain airbags, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,6.0,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Yes,Yes,,Electric Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,9,40
,2,180.0,639,Volkswagen,Passat,2.0 Tdi Comfortline,1968.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Transverse",Injection,55.0,Diesel,1456,4767,1832,Sedan,4.0,,,17.42 km/litre,,1535 kg,7,,Ventilated Disc,Ventilated Disc,McPherson Strut with Coil Spring Rear,Multi-link with suspension stabiliser,1586 mm,1570 mm,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Remote,180PS@3600-4000rpm,350Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2786 mm,215 / 60 R16,,2,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,586.0,Yes,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.85,Yes,Driver & Front Passenger,Not Applicable,3 Zone climate control,,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Front passenger curtain airbag",Yes,Yes,Yes,,9.0,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,,Yes,Electric Adjustment with Memory,,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,11,35
,2,180.0,640,Volkswagen,Passat,2.0 Tdi Highline,1968.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Transverse",Injection,66.0,Diesel,1456,4767,1832,Sedan,4.0,,,17.42 km/litre,,1550 kg,7,,Ventilated Disc,Ventilated Disc,McPherson Strut with Coil Spring Rear,Multi-link with suspension stabiliser,1586 mm,1570 mm,215/55 R17,215/55 R17,Electric Power,All Windows,,Remote,180PS@3600-4000rpm,350Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2786 mm,215/55 R17,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,586.0,Yes,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.85,Yes,Driver & Front Passenger,Not Applicable,3 Zone climate control,,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags",Yes,Yes,Yes,,9.0,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,"With gear shift paddles, Multifunction Steering Wheel",,Yes,Electric Adjustment with Memory,,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,11,36
,2,180.0,641,Volkswagen,Passat,2.0 Tdi Comfortline Connect,1968.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Transverse",Injection,55.0,Diesel,1456,4767,1832,Sedan,4.0,,,17.42 km/litre,,1535 kg,7,,Ventilated Disc,Ventilated Disc,McPherson Strut with Coil Spring Rear,Multi-link with suspension stabiliser,1586 mm,1570 mm,215 / 60 R16,215 / 60 R16,Electric Power,All Windows,,Remote,180PS@3600-4000rpm,350Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2786 mm,215 / 60 R16,,2,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,586.0,Yes,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.85,Yes,Driver & Front Passenger,Not Applicable,3 Zone climate control,Yes,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Front passenger curtain airbag",Yes,Yes,Yes,,9.0,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,,Yes,Electric Adjustment with Memory,,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,12,36
,2,180.0,642,Volkswagen,Passat,2.0 Tdi Highline Connect,1968.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Transverse",Injection,66.0,Diesel,1456,4767,1832,Sedan,4.0,,,17.42 km/litre,,1550 kg,7,,Ventilated Disc,Ventilated Disc,McPherson Strut with Coil Spring Rear,Multi-link with suspension stabiliser,1586 mm,1570 mm,215/55 R17,215/55 R17,Electric Power,All Windows,,Remote,180PS@3600-4000rpm,350Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2786 mm,215/55 R17,,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,586.0,Yes,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,"2 years / 100,000 kms (whichever occurs first)",Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.85,Yes,Driver & Front Passenger,Not Applicable,3 Zone climate control,Yes,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags",Yes,Yes,Yes,,9.0,,"Rake, Reach",,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,"With gear shift paddles, Multifunction Steering Wheel",,Yes,Electric Adjustment with Memory,,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,12,37
165.0,3,98.0,643,Toyota,Prius,Z8,1798.0,4.0,4.0,FWD (Front Wheel Drive),In-line,"Front, Longitudinal",Injection,43.0,Hybrid,1490,4540,1760,Sedan,4.0,15.1,18.7,23.9 km/litre,,,5,165 mm,Ventilated Disc,Solid Disc,MacPherson struts (gas-filled shock absorbers with a stabilizer bar),Double wishbone,1525 mm,1520 mm,195/65R15,195/65R15,Electro-Hydraulic,All Windows,Yes,Smart Key,98PS@5200rpm,142Nm@3600rpm,Digital,Analog,Analog,1,5.0,Leather,Automatic,2700 mm,R15,Yes,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years /100000 Kms (years/distance whichever comes first),Yes,"With Remote, Internal",,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,"With Remote, Internal",Analog,Manual,Analog,Yes,5.1,Yes,Driver & Front Passenger,,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1790 kg,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,Yes,7.0,,"Rake, Reach",,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,Only front,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,10,38
